date,l1_category,l1_category_id,l2_category,l2_category_id,store_id,variant_id,variant_name,group_id,selling_price,mrp,in_stock,inventory,is_sponsored,image_url,brand_id,brand
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,37740,495431,"Let's Try Lite Multigrain Mixture Namkeen",1914594,108,120,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/5f7cfecb-5add-4369-97d5-f155f434b882.png,Let's Try,Let's Try
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,37740,19266,"Haldiram's Bhujia",1910541,120,120,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/405265f1-3c53-4c52-b39d-bdc26a83e6f6.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,37740,11142,"Haldiram's Fatafat Bhelpuri",1914092,40,40,1,10,0,https://cdn.grofers.com/da/cms-assets/cms/product/87af206e-52d3-4f1d-a66c-40fb64803f7f.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,37740,19274,"Haldiram's Bhelpuri / Bhelpuri",1914143,55,55,1,13,0,https://cdn.grofers.com/da/cms-assets/cms/product/acb8bea9-c0b4-4064-a823-502cd11a0785.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,37740,446887,"Bikano All Time Mixture Namkeen",464926,69,70,1,24,0,https://cdn.grofers.com/da/cms-assets/cms/product/e7c73d97-38f8-4c17-984b-55f6f146e275.png,Bikano,Bikano
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,37740,446889,"Bikano Bikaneri Bhujia",536038,59,60,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/d0d181f2-591e-4e4e-a838-7b279dabef40.png,Bikano,Bikano
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,37740,17707,"Haldiram's Panchratan Mixture Namkeen",1913241,100,100,1,11,0,https://cdn.grofers.com/da/cms-assets/cms/product/409b6928-ca64-4b94-8c87-4f7892eaab99.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,37740,19295,"Haldiram's Moong Dal Namkeen",1911617,120,120,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/544405b7-1b52-4ff5-836b-1b7a943c0378.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,37740,11187,"Haldiram's Kaju Mixture Namkeen",1913638,95,95,1,19,0,https://cdn.grofers.com/da/cms-assets/cms/product/7076c538-3022-490c-8007-db797f809114.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,37740,55092,"Haldiram's Chilli Chatak Lachha Namkeen Snacks",1915495,60,60,1,18,0,https://cdn.grofers.com/da/cms-assets/cms/product/0a31471b-7ce1-4e76-92bd-018c959d2890.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,37740,19263,"Haldiram's Shahi Dal Biji Mixture Namkeen",1913912,60,60,1,15,0,https://cdn.grofers.com/da/cms-assets/cms/product/6971cf21-b0c3-4b3f-a133-f1d172a00786.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,37740,41389,"Haldiram's Long Sev Bhujia",1914326,55,55,1,12,0,https://cdn.grofers.com/da/cms-assets/cms/product/943ac54b-7606-448a-abc1-8f5c89682785.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,37740,19292,"Haldiram's Khatta Meetha Mixture Namkeen",1912365,100,100,1,9,0,https://cdn.grofers.com/da/cms-assets/cms/product/613ba77d-045b-4e3e-9d03-e76b17546c01.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,37740,524535,"Let's Try Namkeen Combo",744169,81,90,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/46ee6575-38de-49b6-98d4-53d9a158a564.png,Let's Try,Let's Try
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,37740,62119,"Bikaji Bhujia",1912957,114,122,1,13,0,https://cdn.grofers.com/da/cms-assets/cms/product/2b5d0954-c585-4c1c-869b-be28a9054376.png,Bikaji,Bikaji
2025-07-21,Munchies,1237,Munchies Gift Packs,1694,37740,424025,"4700BC Nutty Tuxedo Chocolate Popcorn",482030,250,250,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/880bd059-d19d-4f51-b885-1710679aed90.jpg?ts=1729262569,4700BC,4700BC
2025-07-21,Munchies,1237,Munchies Gift Packs,1694,37740,495576,"4700BC Nutty Tuxedo Chocolate Popcorn Gift Pack",1175680,499,499,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/de543f1f-cb33-4ecd-b20c-b567e63641fc.jpg?ts=1729241386,4700BC,4700BC
2025-07-21,Munchies,1237,Munchies Gift Packs,1694,37740,496308,"Open Secret Cookies, Brownie & Dry Fruits Gift Pack",1490480,329,350,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/e468ef7b-6194-448b-a3f8-dbbab26f86d8.jpg?ts=1751471030,Open Secret,Open Secret
2025-07-21,Munchies,1237,Munchies Gift Packs,1694,37740,617464,"Crax Namkeen Snacks Party Combo",2151204,72,90,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/549b335b-f87b-48a1-b73f-76d8d0d7e852.jpg,Crax,Crax
2025-07-21,Munchies,1237,Munchies Gift Packs,1694,37740,480400,"4700BC Himalayan Salt Caramel Popcorn",598505,225,225,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/cba5f2bb-dc77-4757-a2b4-498e4bc07713.jpg?ts=1729241379,4700BC,4700BC
2025-07-21,Munchies,1237,Munchies Gift Packs,1694,37740,680953,"Omay Foods Foods Rakhi Gift Pack with Rakhi & Roli-Chawal",2181486,750,750,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/d7bf4dd9c226414bb7e2bbc749e62362.jpeg,Omay Foods,Omay Foods
2025-07-21,Munchies,1237,Munchies Gift Packs,1694,37740,633249,"Beyond Snack Kerala Banana Chips",2173134,80,80,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/49a34af6-c6f0-4f66-81c6-de20fd08cb0e.jpg?ts=1747394627,Beyond Snack,Beyond Snack
2025-07-21,Munchies,1237,Munchies Gift Packs,1694,37740,534300,"Desi Ghee Dryfruit Besan Laddu by Unibic Swaadesi",774246,101,230,1,3,0,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/49c25938-e67d-41b2-b857-a6dde6465067.jpg?ts=1724930601,Unibic Swaadesi,Unibic Swaadesi
2025-07-21,Munchies,1237,Namkeen Snacks,29,37740,675677,"Crax Zero Cocktail Nut Mix",2143595,99,125,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/37c4cc24-f989-498a-88d9-2ea27423921e.png,Crax,Crax
2025-07-21,Munchies,1237,Namkeen Snacks,29,37740,605,"Haldiram's Classic Salted Peanuts",1913618,55,55,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/355563a7-3a0c-477e-8e41-1f0df08ecbba.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Namkeen Snacks,29,37740,11143,"Haldiram's Gathiya",1913082,55,55,1,5,0,https://cdn.grofers.com/da/cms-assets/cms/product/498e9c42-49ff-43ed-8359-7ab98a245b38.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Namkeen Snacks,29,37740,372136,"Chheda's Bhakarwadi Namkeen",1912980,51,70,1,9,0,https://cdn.grofers.com/da/cms-assets/cms/product/19904ec5-987e-4ad0-a433-d5ca125b323a.png,Chheda's,Chheda's
2025-07-21,Munchies,1237,Namkeen Snacks,29,37740,11174,"Haldiram's Mathri/Matthi",1915523,65,65,1,12,0,https://cdn.grofers.com/da/cms-assets/cms/product/f1b11e1a-25f7-43df-bb4a-713788933326.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Namkeen Snacks,29,37740,19309,"Haldiram's Southern Delights Murukku Namkeen",1915476,65,65,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/cd926a6a-9a72-40f9-9627-088d1aefcb5c.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Namkeen Snacks,29,37740,446890,"Bikano Boondi",801604,59,60,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/f1fc5b13-2bb2-4f08-9571-cafec1381fd1.png,Bikano,Bikano
2025-07-21,Munchies,1237,Namkeen Snacks,29,37740,490546,"Crax Mast Matar Green Peas Namkeen Snacks",828866,55,55,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/e2977fa3-c546-4d2d-8517-156380ce5fe5.png,Crax,Crax
2025-07-21,Munchies,1237,Namkeen Snacks,29,37740,19284,"Haldiram's Kachori",1915509,65,65,1,11,0,https://cdn.grofers.com/da/cms-assets/cms/product/8a69e20e-d763-445c-bfd5-63cd7a85e960.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Namkeen Snacks,29,37740,544697,"Haldiram's Snac Lite Soya Katori",806640,36,50,1,10,0,https://cdn.grofers.com/da/cms-assets/cms/product/4881bd9e-1dfa-4611-a4e3-e03758fad8d2.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Namkeen Snacks,29,37740,537912,"Let's Try Salted Peanuts With Rock Salt",777539,80,88,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/73e404c3-ff58-4cc1-8e49-7c4d79ee36df.png,Let's Try,Let's Try
2025-07-21,Munchies,1237,Namkeen Snacks,29,37740,25460,"Garden Crispy Murukku Namkeen",1910554,53,55,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/049932e1-0c46-478e-a92b-10e2588ba09b.png,Garden,Garden
2025-07-21,Munchies,1237,Namkeen Snacks,29,37740,25469,"Garden Onion Pakoda Namkeen / Chakli",1911213,48,50,1,12,0,https://cdn.grofers.com/da/cms-assets/cms/product/6c42a6fd-1d9b-48f1-a1c5-f5b40ee41afa.png,Garden,Garden
2025-07-21,Munchies,1237,Namkeen Snacks,29,37740,19289,"Haldiram's Peanuts, Namkeen",1912190,110,110,1,6,0,https://cdn.grofers.com/da/cms-assets/cms/product/750763e7-f561-48b5-9e5a-338b884a455b.png,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Namkeen Snacks,29,37740,500525,"Let's Try Roasted Bhuna Chana",828877,93,150,1,5,0,https://cdn.grofers.com/da/cms-assets/cms/product/1deee8bc-6efe-4656-81ab-db43ff4d137b.png,Let's Try,Let's Try
2025-07-21,Munchies,1237,Papad & Fryums,80,37740,25678,"Haldiram's Punjabi Masala Papad",223853,65,65,1,8,0,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/8ba69483-4edb-4d43-ab78-17d38bad99bb.jpg?ts=1708588995,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Papad & Fryums,80,37740,481020,"DNV Appalam Papad",538573,40,50,1,5,0,https://cdn.grofers.com/app/images/products/sliding_image/481020a.jpg?ts=1688628165,DNV,DNV
2025-07-21,Munchies,1237,Papad & Fryums,80,37740,481019,"DNV Sabudana Papad",224021,43,50,1,2,0,https://cdn.grofers.com/app/images/products/sliding_image/481019a.jpg?ts=1687951096,DNV,DNV
2025-07-21,Munchies,1237,Papad & Fryums,80,37740,15558,"Lijjat Moong Dal Papad",1396457,77,77,1,13,0,https://cdn.grofers.com/app/images/products/sliding_image/15558a.jpg?ts=1690814371,Lijjat,Lijjat
2025-07-21,Munchies,1237,Papad & Fryums,80,37740,138835,"Lijjat Plain Urad Dal Papad",1396473,77,77,1,1,0,https://cdn.grofers.com/app/images/products/sliding_image/138835a.jpg?ts=1688469112,Lijjat,Lijjat
2025-07-21,Munchies,1237,Papad & Fryums,80,37740,18925,"Lijjat Punjabi Masala Papad",223837,89,89,1,3,0,https://cdn.grofers.com/app/images/products/sliding_image/18925a.jpg?ts=1690813375,Lijjat,Lijjat
2025-07-21,Munchies,1237,Papad & Fryums,80,37740,501328,"Ramji Pani Puri Papad",677464,34,45,1,5,0,https://cdn.grofers.com/app/images/products/sliding_image/501328a.jpg,Ramji,Ramji
2025-07-21,Munchies,1237,Papad & Fryums,80,37740,500884,"Ramji Mix Fryums",676478,58,80,1,2,0,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5fef28f3-f426-4f1d-89d4-fa83379b520f.jpg?ts=1709714331,Ramji,Ramji
2025-07-21,Munchies,1237,Papad & Fryums,80,37740,501327,"Ramji Net Fryums",677419,58,80,1,2,0,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/8b334df8-0608-49d3-a826-1bd9c432fd6a.jpg?ts=1709714331,Ramji,Ramji
2025-07-21,Munchies,1237,Papad & Fryums,80,37740,500882,"Ramji Tingo Fryums",676476,58,80,1,2,0,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c1c7743b-2d20-43ef-adf5-e5fa7c10c08f.jpg?ts=1709714331,Ramji,Ramji
2025-07-21,Munchies,1237,Papad & Fryums,80,37740,500883,"Ramji Wheel Fryums",676477,58,80,1,2,0,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/e46433c4-01f3-453f-b5b8-83be8f1104ff.jpg?ts=1709714331,Ramji,Ramji
2025-07-21,Munchies,1237,Papad & Fryums,80,37740,546158,"Ramji Sabudana Papad",814846,79,110,1,3,0,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/84381f14-f64b-4f2c-82a3-9c90e153ac10.jpg?ts=1714720708,Ramji,Ramji
2025-07-21,Munchies,1237,Papad & Fryums,80,37740,28242,"Mother's Recipe Rice Papad - Jeera",616744,25,25,1,3,0,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/961a2477-fb19-4716-acfb-b583ab63abfc.jpg?ts=1708589143,Mother's Recipe,Mother's Recipe
2025-07-21,Munchies,1237,Papad & Fryums,80,37740,19448,"Mother's Recipe Moong Dal Papad",1396461,71,75,1,1,0,https://cdn.grofers.com/app/images/products/sliding_image/19448a.jpg?ts=1688625383,Mother's Recipe,Mother's Recipe
2025-07-21,Munchies,1237,Papad & Fryums,80,37740,619214,"Mother's Recipe Appalam Papad",1839498,45,50,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/f7012baa-0fb9-4b88-ad4f-4d4278843065.jpg,Mother's Recipe,Mother's Recipe
2025-07-21,Munchies,1237,Chips & Crisps,940,37740,626574,"Sweet Karam Coffee Andhra Spicy Murukku",1905724,92,99,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/068dcd7a-7ba7-4f9b-a4e6-2d9e54a19c40.jpg?ts=1743618363,Sweet Karam Coffee,Sweet Karam Coffee
2025-07-21,Munchies,1237,Chips & Crisps,940,37740,11150,"Uncle Chipps Spicy Treat Flavour Potato Chips",527890,20,20,1,50,0,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/637aa24b-46a7-42a3-9fb6-ee8d524caf05.jpg?ts=1727092588,Uncle Chipps,Uncle Chipps
2025-07-21,Munchies,1237,Chips & Crisps,940,37740,432775,"Lay's India's Magic Masala Potato Chips",438085,30,30,1,50,0,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/28e2bfb3-ca64-432f-916e-32cac6ede709.jpg?ts=1726832118,Lay's,Lay's
2025-07-21,Munchies,1237,Chips & Crisps,940,37740,67372,"Kurkure Masala Munch Crisps",1910366,20,20,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/a462e780-3f6f-47df-a451-1e63791d175b.jpg?ts=1740848082,Kurkure,Kurkure
2025-07-21,Munchies,1237,Chips & Crisps,940,37740,289152,"Lay's West Indies Hot n Sweet Chilli Flavour Potato Chips",782262,20,20,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/a78914a9-b7b4-4d3b-9ad2-21f858b05f1f.jpg?ts=1740924664,Lay's,Lay's
2025-07-21,Munchies,1237,Chips & Crisps,940,37740,57435,"Lay's Classic Salted Potato Chips",561720,20,20,1,31,0,https://cdn.grofers.com/app/images/products/sliding_image/57435a.jpg?ts=1688627217,Lay's,Lay's
2025-07-21,Munchies,1237,Chips & Crisps,940,37740,574,"Lay's Chile Limon Flavour Potato Chips",682288,20,20,1,50,0,https://cdn.grofers.com/da/cms-assets/cms/product/01f742e6-fa7a-4dfa-97b9-cd901df4033b.jpg?ts=1740568991,Lay's,Lay's
2025-07-21,Munchies,1237,Chips & Crisps,940,37740,223819,"Lay's Crispz Herb & Onion Potato Chips",816470,20,20,1,21,0,https://cdn.grofers.com/app/images/products/sliding_image/223819a.jpg?ts=1690814716,Lay's,Lay's
2025-07-21,Munchies,1237,Chips & Crisps,940,37740,367837,"Kurkure Puffcorn Yummy Cheese Puffs",1910340,20,20,1,49,0,https://cdn.grofers.com/da/cms-assets/cms/product/89af395f-159b-4e44-a742-cb4872891bc8.jpg?ts=1740469340,Kurkure,Kurkure
2025-07-21,Munchies,1237,Chips & Crisps,940,37740,577,"Lay's Spanish Tomato Tango Potato Chips",438083,20,20,1,34,0,https://cdn.grofers.com/da/cms-assets/cms/product/5c08e662-9e5d-443c-8c36-8c91f0bd38db.jpg?ts=1741077570,Lay's,Lay's
2025-07-21,Munchies,1237,Chips & Crisps,940,37740,116824,"Kurkure Chilli Chatka Crisps",1910333,20,20,1,45,0,https://cdn.grofers.com/app/images/products/sliding_image/116824a.jpg?ts=1689762986,Kurkure,Kurkure
2025-07-21,Munchies,1237,Chips & Crisps,940,37740,482828,"Haldiram's Takatak Chatpata Masala Stick",761768,22,25,1,20,0,https://cdn.grofers.com/da/cms-assets/cms/product/6f31de86-9026-4954-83d8-b61ad8fcf1cd.jpg?ts=1739351699,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Chips & Crisps,940,37740,432774,"Lay's American Style Cream & Onion Potato Chips",561608,30,30,1,10,0,https://cdn.grofers.com/da/cms-assets/cms/product/a6b7f763-475d-4c1e-8b73-2fc31fa9758e.jpg?ts=1740569128,Lay's,Lay's
2025-07-21,Munchies,1237,Chips & Crisps,940,37740,534449,"Uncle Chipps Plain Salted Potato Chips",634986,40,50,1,1,0,https://cdn.grofers.com/app/images/products/sliding_image/534449a.jpg,Uncle Chipps,Uncle Chipps
2025-07-21,Munchies,1237,Chips & Crisps,940,37740,486104,"Kettle Studio Lime & Chilli Banana Chips",2173143,99,99,1,1,0,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/cc377e4f-c759-4016-b511-bd6de77b235a.jpg?ts=1723099137,Kettle Studio,Kettle Studio
2025-07-21,Sweet Tooth,9,Indian Sweets,943,37740,570799,"Original Ghee Mysore Pak by Sweet Karam Coffee",1149826,149,149,1,5,0,https://cdn.grofers.com/da/cms-assets/cms/product/0886b60d-0fa7-4794-97d8-bd39741d56fa.jpg?ts=1752486016,Sweet Karam Coffee,Sweet Karam Coffee
2025-07-21,Sweet Tooth,9,Indian Sweets,943,37740,523571,"Rabri by Amul",1890314,25,25,1,9,0,https://cdn.grofers.com/app/images/products/sliding_image/523571a.jpg?ts=1683285388,Amul,Amul
2025-07-21,Sweet Tooth,9,Indian Sweets,943,37740,512669,"Motichoor Laddu by Lal",704698,125,125,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/aa94799f-9dc2-4ad7-8093-f7daab12c1ba.jpg?ts=1748861037,Lal,Lal
2025-07-21,Sweet Tooth,9,Indian Sweets,943,37740,427611,"Malai Peda by Amul",661510,120,120,1,11,0,https://cdn.grofers.com/da/cms-assets/cms/product/2c8ec89f-04f3-45b0-9ba1-708de034b4ac.jpg?ts=1740744408,Amul,Amul
2025-07-21,Sweet Tooth,9,Indian Sweets,943,37740,476267,"Kaju Katli by Haldiram's",661690,224,250,1,17,0,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/3c49f5a8-c8d2-41f3-ad3f-bb0ac8612119.jpg?ts=1725453503,Haldiram's,Haldiram's
2025-07-21,Sweet Tooth,9,Indian Sweets,943,37740,391414,"Classic Besan Laddu by Lal",749354,90,90,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/50bbfa0e-d80b-4085-bb20-ca68a4b7fde2.jpg?ts=1748860970,Lal,Lal
2025-07-21,Sweet Tooth,9,Indian Sweets,943,37740,406267,"Agra Petha by Haldiram's",661498,154,260,1,3,0,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9133b3af-f5a1-4fd1-be8f-64665b4f69aa.jpg?ts=1723014497,Haldiram's,Haldiram's
2025-07-21,Sweet Tooth,9,Indian Sweets,943,37740,190192,"Kaju Katli by Amul",661445,525,525,1,1,0,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/7c0bfb4f-4644-482e-bde0-1d4d4ca6d830.jpg?ts=1723014419,Amul,Amul
2025-07-21,Sweet Tooth,9,Indian Sweets,943,37740,434469,"Premium Mysore Pak by Lal",661529,140,140,1,1,0,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/115510b1-1df1-42c3-97cc-ccbc92185054.jpg?ts=1714470111,Lal,Lal
2025-07-21,Sweet Tooth,9,Indian Sweets,943,37740,673347,"Soan Papdi by Bikano",2131619,49,55,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/3df8ffbe-226b-4326-a7e4-4ee938fcf347.jpg,Bikano,Bikano
2025-07-21,Sweet Tooth,9,Indian Sweets,943,37740,529329,"Classic Soan Papdi by Lal",752500,78,80,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/438a2c98-9602-4c7f-8d89-015fa9708833.jpg?ts=1748860710,Lal,Lal
2025-07-21,Sweet Tooth,9,Indian Sweets,943,37740,567569,"Rajgeera Ladoo by Chheda's",1110809,37,60,1,1,0,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/061e0fa9-936c-4e65-b9fc-697dcd4847cc.jpg?ts=1725885032,Chheda's,Chheda's
2025-07-21,Sweet Tooth,9,Indian Sweets,943,37740,427612,"Kesar Peda by Amul",661511,125,125,1,4,0,https://cdn.grofers.com/da/cms-assets/cms/product/db0ea4f1-0f80-4b3e-9879-3225686486bd.jpg?ts=1740744409,Amul,Amul
2025-07-21,Sweet Tooth,9,Indian Sweets,943,37740,392583,"Gulab Jamun by Haldiram's",661630,225,225,1,2,0,https://cdn.grofers.com/app/images/products/sliding_image/392583a.jpg?ts=1699272268,Haldiram's,Haldiram's
2025-07-21,Sweet Tooth,9,Indian Sweets,943,37740,554127,"Coconut Ghee Burfi by Daadi's",880162,158,180,1,7,0,https://cdn.grofers.com/da/cms-assets/cms/product/2e939451-3ce1-4fc4-adfc-f6b623f22201.jpg?ts=1740745225,Daadi's,Daadi's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,29650,495431,"Let's Try Lite Multigrain Mixture Namkeen",1914594,108,120,1,7,0,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a1280f22-7117-4df6-bfea-b573a6ee6c25.jpg?ts=1720380365,Let's Try,Let's Try
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,29650,19266,"Haldiram's Bhujia",1910541,120,120,1,14,0,https://cdn.grofers.com/app/images/products/sliding_image/19266a.jpg?ts=1688625382,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,29650,11142,"Haldiram's Fatafat Bhelpuri",1914092,40,40,1,24,0,https://cdn.grofers.com/app/images/products/sliding_image/11142a.jpg?ts=1688472268,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,29650,608,"Haldiram's Punjabi Tadka Namkeen Snacks",1914625,55,55,1,19,0,https://cdn.grofers.com/da/cms-assets/cms/product/0627ef91-07ab-4cca-8588-3da0e87fe1ef.jpg?ts=1731663969,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,29650,19274,"Haldiram's Bhelpuri / Bhelpuri",1914143,55,55,1,44,0,https://cdn.grofers.com/app/images/products/sliding_image/19274a.jpg?ts=1688625383,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,29650,446889,"Bikano Bikaneri Bhujia",536038,59,60,1,11,0,https://cdn.grofers.com/da/cms-assets/cms/product/8f61b511-76c6-43a5-ac1d-6fc487c660cf.jpg?ts=1736785728,Bikano,Bikano
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,29650,17148,"Haldiram's Aloo Bhujia",1910352,110,110,1,13,0,https://cdn.grofers.com/da/cms-assets/cms/product/de567301-b3e2-42ef-b4cc-f2b40ab0860b.jpg?ts=1730789190,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,29650,19297,"Haldiram's Navratan Mixture Namkeen",1911693,100,100,1,16,0,https://cdn.grofers.com/da/cms-assets/cms/product/94ff0242-8a88-494b-bcbc-9b423796b7c1.jpg?ts=1731663946,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,29650,533325,"Let's Try Sabudana Falhari Mixture",792528,77,100,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/ce9ba154-3bec-44a0-bf92-883812dc12dd.jpg?ts=1741158397,Let's Try,Let's Try
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,29650,41389,"Haldiram's Long Sev Bhujia",1914326,55,55,1,19,0,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/d678a7b0-ff7a-4ee5-839f-f4c909414883.jpg?ts=1708592055,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,29650,446887,"Bikano All Time Mixture Namkeen",464926,69,70,1,7,0,https://cdn.grofers.com/da/cms-assets/cms/product/7d599893-8b2c-4282-865d-8d2dc33f09cc.jpg?ts=1741078025,Bikano,Bikano
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,29650,17706,"Haldiram's Nimbu Masala Namkeen",1914656,55,55,1,8,0,https://cdn.grofers.com/da/cms-assets/cms/product/e8b135b3-a0cf-40bc-a4bb-c493a1643796.jpg?ts=1731047466,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,29650,19264,"Haldiram's All In One Mixture Namkeen",1915813,115,115,1,13,0,https://cdn.grofers.com/app/images/products/sliding_image/19264a.jpg?ts=1688626540,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,29650,55092,"Haldiram's Chilli Chatak Lachha Namkeen Snacks",1915495,60,60,1,8,0,https://cdn.grofers.com/app/images/products/sliding_image/55092a.jpg?ts=1688627215,Haldiram's,Haldiram's
2025-07-21,Munchies,1237,Bhujia & Mixtures,1178,29650,512766,"Let's Try Falhari Mixture",1882986,77,100,1,15,0,https://cdn.grofers.com/da/cms-assets/cms/product/37a90ab3-53f7-4f9b-9866-e4094774bb50.jpg?ts=1741158381,Let's Try,Let's Try
2025-07-21,Munchies,1237,Munchies Gift Packs,1694,29650,424025,"4700BC Nutty Tuxedo Chocolate Popcorn",482030,250,250,1,2,0,https://cdn.grofers.com/da/cms-assets/cms/product/880bd059-d19d-4f51-b885-1710679aed90.jpg?ts=1729262569,4700BC,4700BC
2025-07-21,Munchies,1237,Munchies Gift Packs,1694,29650,617464,"Crax Namkeen Snacks Party Combo",2151204,72,90,1,3,0,https://cdn.grofers.com/da/cms-assets/cms/product/549b335b-f87b-48a1-b73f-76d8d0d7e852.jpg,Crax,Crax
2025-07-21,Munchies,1237,Munchies Gift Packs,1694,29650,495576,"4700BC Nutty Tuxedo Chocolate Popcorn Gift Pack",1175680,499,499,1,1,0,https://cdn.grofers.com/da/cms-assets/cms/product/de543f1f-cb33-4ecd-b20c-b567e63641fc.jpg?ts=1729241386,4700BC,4700BC
